County,Event_Type,Year,Month,Time_Index,Predicted_Event_Count,Predicted_Average_Magnitude
DIMMIT,HAIL,2027,3,867,0.14,1.37
DIMMIT,HAIL,2027,4,868,0.14,1.37
DIMMIT,HAIL,2027,5,869,0.14,1.37
DIMMIT,HAIL,2027,6,870,0.14,1.37
DIMMIT,HAIL,2027,7,871,0.14,1.37
DIMMIT,HAIL,2027,8,872,0.14,1.37
DIMMIT,HAIL,2027,9,873,0.14,1.37
DIMMIT,HAIL,2027,10,874,0.14,1.37
DIMMIT,HAIL,2027,11,875,0.14,1.37
DIMMIT,HAIL,2027,12,876,0.14,1.37
DIMMIT,HAIL,2028,1,877,0.15,1.37
DIMMIT,HAIL,2028,2,878,0.15,1.37
DIMMIT,HAIL,2028,3,879,0.15,1.37
DIMMIT,HAIL,2028,4,880,0.15,1.37
DIMMIT,HAIL,2028,5,881,0.15,1.37
DIMMIT,HAIL,2028,6,882,0.15,1.37
DIMMIT,HAIL,2028,7,883,0.15,1.37
DIMMIT,HAIL,2028,8,884,0.15,1.37
DIMMIT,HAIL,2028,9,885,0.15,1.37
DIMMIT,HAIL,2028,10,886,0.15,1.37
DIMMIT,HAIL,2028,11,887,0.15,1.37
DIMMIT,HAIL,2028,12,888,0.15,1.37
DIMMIT,HAIL,2029,1,889,0.15,1.37
DIMMIT,HAIL,2029,2,890,0.15,1.37
DIMMIT,HAIL,2029,3,891,0.15,1.37
DIMMIT,HAIL,2029,4,892,0.15,1.37
DIMMIT,HAIL,2029,5,893,0.15,1.37
DIMMIT,HAIL,2029,6,894,0.15,1.37
DIMMIT,HAIL,2029,7,895,0.15,1.37
DIMMIT,HAIL,2029,8,896,0.15,1.37
DIMMIT,HAIL,2029,9,897,0.15,1.37
DIMMIT,HAIL,2029,10,898,0.15,1.37
DIMMIT,HAIL,2029,11,899,0.15,1.37
DIMMIT,HAIL,2029,12,900,0.15,1.37
DONLEY,HAIL,2025,1,841,1.16,1.34
DONLEY,HAIL,2025,2,842,1.16,1.34
DONLEY,HAIL,2025,3,843,1.16,1.34
DONLEY,HAIL,2025,4,844,1.16,1.34
DONLEY,HAIL,2025,5,845,1.16,1.34
DONLEY,HAIL,2025,6,846,1.16,1.34
DONLEY,HAIL,2025,7,847,1.17,1.34
DONLEY,HAIL,2025,8,848,1.17,1.34
DONLEY,HAIL,2025,9,849,1.17,1.34
DONLEY,HAIL,2025,10,850,1.17,1.34
DONLEY,HAIL,2025,11,851,1.17,1.34
DONLEY,HAIL,2025,12,852,1.17,1.34
DONLEY,HAIL,2026,1,853,1.18,1.34
DONLEY,HAIL,2026,2,854,1.18,1.34
DONLEY,HAIL,2026,3,855,1.18,1.34
DONLEY,HAIL,2026,4,856,1.18,1.34
DONLEY,HAIL,2026,5,857,1.18,1.34
DONLEY,HAIL,2026,6,858,1.18,1.34
DONLEY,HAIL,2026,7,859,1.19,1.34
DONLEY,HAIL,2026,8,860,1.19,1.34
DONLEY,HAIL,2026,9,861,1.19,1.34
DONLEY,HAIL,2026,10,862,1.19,1.34
DONLEY,HAIL,2026,11,863,1.19,1.34
DONLEY,HAIL,2026,12,864,1.19,1.34
DONLEY,HAIL,2027,1,865,1.2,1.34
DONLEY,HAIL,2027,2,866,1.2,1.34
DONLEY,HAIL,2027,3,867,1.2,1.34
DONLEY,HAIL,2027,4,868,1.2,1.34
DONLEY,HAIL,2027,5,869,1.2,1.34
DONLEY,HAIL,2027,6,870,1.2,1.34
DONLEY,HAIL,2027,7,871,1.2,1.34
DONLEY,HAIL,2027,8,872,1.21,1.34
DONLEY,HAIL,2027,9,873,1.21,1.34
DONLEY,HAIL,2027,10,874,1.21,1.34
DONLEY,HAIL,2027,11,875,1.21,1.34
DONLEY,HAIL,2027,12,876,1.21,1.34
DONLEY,HAIL,2028,1,877,1.21,1.34
DONLEY,HAIL,2028,2,878,1.22,1.34
DONLEY,HAIL,2028,3,879,1.22,1.34
DONLEY,HAIL,2028,4,880,1.22,1.34
DONLEY,HAIL,2028,5,881,1.22,1.34
DONLEY,HAIL,2028,6,882,1.22,1.34
DONLEY,HAIL,2028,7,883,1.22,1.34
DONLEY,HAIL,2028,8,884,1.23,1.34
DONLEY,HAIL,2028,9,885,1.23,1.34
DONLEY,HAIL,2028,10,886,1.23,1.34
DONLEY,HAIL,2028,11,887,1.23,1.34
DONLEY,HAIL,2028,12,888,1.23,1.34
DONLEY,HAIL,2029,1,889,1.23,1.34
DONLEY,HAIL,2029,2,890,1.24,1.34
DONLEY,HAIL,2029,3,891,1.24,1.34
DONLEY,HAIL,2029,4,892,1.24,1.34
DONLEY,HAIL,2029,5,893,1.24,1.34
DONLEY,HAIL,2029,6,894,1.24,1.34
DONLEY,HAIL,2029,7,895,1.24,1.34
DONLEY,HAIL,2029,8,896,1.25,1.34
DONLEY,HAIL,2029,9,897,1.25,1.34
DONLEY,HAIL,2029,10,898,1.25,1.34
DONLEY,HAIL,2029,11,899,1.25,1.34
DONLEY,HAIL,2029,12,900,1.25,1.34
DUVAL,HAIL,2025,1,841,0.21,1.39
DUVAL,HAIL,2025,2,842,0.21,1.39
DUVAL,HAIL,2025,3,843,0.21,1.39
DUVAL,HAIL,2025,4,844,0.21,1.39
DUVAL,HAIL,2025,5,845,0.21,1.39
DUVAL,HAIL,2025,6,846,0.21,1.39
DUVAL,HAIL,2025,7,847,0.21,1.39
DUVAL,HAIL,2025,8,848,0.21,1.39
DUVAL,HAIL,2025,9,849,0.21,1.39
DUVAL,HAIL,2025,10,850,0.21,1.39
DUVAL,HAIL,2025,11,851,0.21,1.39
DUVAL,HAIL,2025,12,852,0.21,1.39
DUVAL,HAIL,2026,1,853,0.21,1.39
DUVAL,HAIL,2026,2,854,0.21,1.39
DUVAL,HAIL,2026,3,855,0.21,1.39
DUVAL,HAIL,2026,4,856,0.21,1.39
DUVAL,HAIL,2026,5,857,0.21,1.39
DUVAL,HAIL,2026,6,858,0.21,1.39
DUVAL,HAIL,2026,7,859,0.21,1.39
DUVAL,HAIL,2026,8,860,0.21,1.39
DUVAL,HAIL,2026,9,861,0.21,1.39
DUVAL,HAIL,2026,10,862,0.21,1.39
DUVAL,HAIL,2026,11,863,0.21,1.39
DUVAL,HAIL,2026,12,864,0.21,1.39
DUVAL,HAIL,2027,1,865,0.21,1.39
DUVAL,HAIL,2027,2,866,0.21,1.39
DUVAL,HAIL,2027,3,867,0.21,1.39
DUVAL,HAIL,2027,4,868,0.22,1.39
DUVAL,HAIL,2027,5,869,0.22,1.39
DUVAL,HAIL,2027,6,870,0.22,1.39
DUVAL,HAIL,2027,7,871,0.22,1.39
DUVAL,HAIL,2027,8,872,0.22,1.39
DUVAL,HAIL,2027,9,873,0.22,1.39
DUVAL,HAIL,2027,10,874,0.22,1.39
DUVAL,HAIL,2027,11,875,0.22,1.39
DUVAL,HAIL,2027,12,876,0.22,1.39
DUVAL,HAIL,2028,1,877,0.22,1.39
DUVAL,HAIL,2028,2,878,0.22,1.39
DUVAL,HAIL,2028,3,879,0.22,1.39
DUVAL,HAIL,2028,4,880,0.22,1.39
DUVAL,HAIL,2028,5,881,0.22,1.39
DUVAL,HAIL,2028,6,882,0.22,1.39
DUVAL,HAIL,2028,7,883,0.22,1.39
DUVAL,HAIL,2028,8,884,0.22,1.39
DUVAL,HAIL,2028,9,885,0.22,1.39
DUVAL,HAIL,2028,10,886,0.22,1.39
DUVAL,HAIL,2028,11,887,0.22,1.39
DUVAL,HAIL,2028,12,888,0.22,1.39
DUVAL,HAIL,2029,1,889,0.22,1.39
DUVAL,HAIL,2029,2,890,0.22,1.39
DUVAL,HAIL,2029,3,891,0.22,1.39
DUVAL,HAIL,2029,4,892,0.22,1.39
DUVAL,HAIL,2029,5,893,0.22,1.39
DUVAL,HAIL,2029,6,894,0.22,1.39
DUVAL,HAIL,2029,7,895,0.22,1.39
DUVAL,HAIL,2029,8,896,0.22,1.39
DUVAL,HAIL,2029,9,897,0.22,1.39
DUVAL,HAIL,2029,10,898,0.22,1.39
DUVAL,HAIL,2029,11,899,0.22,1.39
DUVAL,HAIL,2029,12,900,0.22,1.39
EASTLAND,HAIL,2025,1,841,0.57,1.39
EASTLAND,HAIL,2025,2,842,0.57,1.39
EASTLAND,HAIL,2025,3,843,0.57,1.39
EASTLAND,HAIL,2025,4,844,0.57,1.39
EASTLAND,HAIL,2025,5,845,0.57,1.39
EASTLAND,HAIL,2025,6,846,0.57,1.39
EASTLAND,HAIL,2025,7,847,0.57,1.39
EASTLAND,HAIL,2025,8,848,0.57,1.39
EASTLAND,HAIL,2025,9,849,0.57,1.39
EASTLAND,HAIL,2025,10,850,0.57,1.39
EASTLAND,HAIL,2025,11,851,0.57,1.39
EASTLAND,HAIL,2025,12,852,0.57,1.39
EASTLAND,HAIL,2026,1,853,0.58,1.39
EASTLAND,HAIL,2026,2,854,0.58,1.39
EASTLAND,HAIL,2026,3,855,0.58,1.39
EASTLAND,HAIL,2026,4,856,0.58,1.39
EASTLAND,HAIL,2026,5,857,0.58,1.39
EASTLAND,HAIL,2026,6,858,0.58,1.39
EASTLAND,HAIL,2026,7,859,0.58,1.39
EASTLAND,HAIL,2026,8,860,0.58,1.39
EASTLAND,HAIL,2026,9,861,0.58,1.39
EASTLAND,HAIL,2026,10,862,0.58,1.39
EASTLAND,HAIL,2026,11,863,0.58,1.39
EASTLAND,HAIL,2026,12,864,0.58,1.39
EASTLAND,HAIL,2027,1,865,0.58,1.39
EASTLAND,HAIL,2027,2,866,0.58,1.39
EASTLAND,HAIL,2027,3,867,0.58,1.39
EASTLAND,HAIL,2027,4,868,0.58,1.39
EASTLAND,HAIL,2027,5,869,0.59,1.39
EASTLAND,HAIL,2027,6,870,0.59,1.39
EASTLAND,HAIL,2027,7,871,0.59,1.39
EASTLAND,HAIL,2027,8,872,0.59,1.39
EASTLAND,HAIL,2027,9,873,0.59,1.39
EASTLAND,HAIL,2027,10,874,0.59,1.39
EASTLAND,HAIL,2027,11,875,0.59,1.39
EASTLAND,HAIL,2027,12,876,0.59,1.39
EASTLAND,HAIL,2028,1,877,0.59,1.39
EASTLAND,HAIL,2028,2,878,0.59,1.39
EASTLAND,HAIL,2028,3,879,0.59,1.39
EASTLAND,HAIL,2028,4,880,0.59,1.39
EASTLAND,HAIL,2028,5,881,0.59,1.39
EASTLAND,HAIL,2028,6,882,0.59,1.39
EASTLAND,HAIL,2028,7,883,0.59,1.39
EASTLAND,HAIL,2028,8,884,0.59,1.39
EASTLAND,HAIL,2028,9,885,0.59,1.39
EASTLAND,HAIL,2028,10,886,0.6,1.39
EASTLAND,HAIL,2028,11,887,0.6,1.39
EASTLAND,HAIL,2028,12,888,0.6,1.39
EASTLAND,HAIL,2029,1,889,0.6,1.39
EASTLAND,HAIL,2029,2,890,0.6,1.39
EASTLAND,HAIL,2029,3,891,0.6,1.39
EASTLAND,HAIL,2029,4,892,0.6,1.39
EASTLAND,HAIL,2029,5,893,0.6,1.39
EASTLAND,HAIL,2029,6,894,0.6,1.39
EASTLAND,HAIL,2029,7,895,0.6,1.39
EASTLAND,HAIL,2029,8,896,0.6,1.39
EASTLAND,HAIL,2029,9,897,0.6,1.39
EASTLAND,HAIL,2029,10,898,0.6,1.39
EASTLAND,HAIL,2029,11,899,0.6,1.39
EASTLAND,HAIL,2029,12,900,0.6,1.39
ECTOR,HAIL,2025,1,841,1.02,1.42
ECTOR,HAIL,2025,2,842,1.02,1.42
ECTOR,HAIL,2025,3,843,1.02,1.42
ECTOR,HAIL,2025,4,844,1.02,1.42
ECTOR,HAIL,2025,5,845,1.02,1.42
ECTOR,HAIL,2025,6,846,1.02,1.42
ECTOR,HAIL,2025,7,847,1.02,1.42
ECTOR,HAIL,2025,8,848,1.03,1.42
ECTOR,HAIL,2025,9,849,1.03,1.41
ECTOR,HAIL,2025,10,850,1.03,1.41
ECTOR,HAIL,2025,11,851,1.03,1.41
ECTOR,HAIL,2025,12,852,1.03,1.41
ECTOR,HAIL,2026,1,853,1.03,1.41
ECTOR,HAIL,2026,2,854,1.03,1.41
ECTOR,HAIL,2026,3,855,1.03,1.41
ECTOR,HAIL,2026,4,856,1.04,1.41
ECTOR,HAIL,2026,5,857,1.04,1.41
ECTOR,HAIL,2026,6,858,1.04,1.41
ECTOR,HAIL,2026,7,859,1.04,1.41
ECTOR,HAIL,2026,8,860,1.04,1.41
ECTOR,HAIL,2026,9,861,1.04,1.41
ECTOR,HAIL,2026,10,862,1.04,1.41
ECTOR,HAIL,2026,11,863,1.05,1.41
ECTOR,HAIL,2026,12,864,1.05,1.41
ECTOR,HAIL,2027,1,865,1.05,1.41
ECTOR,HAIL,2027,2,866,1.05,1.41
ECTOR,HAIL,2027,3,867,1.05,1.41
ECTOR,HAIL,2027,4,868,1.05,1.41
ECTOR,HAIL,2027,5,869,1.05,1.41
ECTOR,HAIL,2027,6,870,1.06,1.41
ECTOR,HAIL,2027,7,871,1.06,1.41
ECTOR,HAIL,2027,8,872,1.06,1.41
ECTOR,HAIL,2027,9,873,1.06,1.41
ECTOR,HAIL,2027,10,874,1.06,1.41
ECTOR,HAIL,2027,11,875,1.06,1.41
ECTOR,HAIL,2027,12,876,1.06,1.41
ECTOR,HAIL,2028,1,877,1.06,1.41
ECTOR,HAIL,2028,2,878,1.07,1.41
ECTOR,HAIL,2028,3,879,1.07,1.41
ECTOR,HAIL,2028,4,880,1.07,1.41
ECTOR,HAIL,2028,5,881,1.07,1.41
ECTOR,HAIL,2028,6,882,1.07,1.41
ECTOR,HAIL,2028,7,883,1.07,1.41
ECTOR,HAIL,2028,8,884,1.07,1.41
ECTOR,HAIL,2028,9,885,1.08,1.41
ECTOR,HAIL,2028,10,886,1.08,1.41
ECTOR,HAIL,2028,11,887,1.08,1.41
ECTOR,HAIL,2028,12,888,1.08,1.41
ECTOR,HAIL,2029,1,889,1.08,1.41
ECTOR,HAIL,2029,2,890,1.08,1.41
ECTOR,HAIL,2029,3,891,1.08,1.41
ECTOR,HAIL,2029,4,892,1.09,1.41
ECTOR,HAIL,2029,5,893,1.09,1.41
ECTOR,HAIL,2029,6,894,1.09,1.41
ECTOR,HAIL,2029,7,895,1.09,1.41
ECTOR,HAIL,2029,8,896,1.09,1.41
ECTOR,HAIL,2029,9,897,1.09,1.41
ECTOR,HAIL,2029,10,898,1.09,1.41
ECTOR,HAIL,2029,11,899,1.09,1.41
ECTOR,HAIL,2029,12,900,1.1,1.41
EDWARDS,HAIL,2025,1,841,0.29,1.33
EDWARDS,HAIL,2025,2,842,0.29,1.33
EDWARDS,HAIL,2025,3,843,0.29,1.33
EDWARDS,HAIL,2025,4,844,0.29,1.33
EDWARDS,HAIL,2025,5,845,0.29,1.33
EDWARDS,HAIL,2025,6,846,0.29,1.33
EDWARDS,HAIL,2025,7,847,0.29,1.33
EDWARDS,HAIL,2025,8,848,0.29,1.33
EDWARDS,HAIL,2025,9,849,0.29,1.33
EDWARDS,HAIL,2025,10,850,0.29,1.33
EDWARDS,HAIL,2025,11,851,0.29,1.33
EDWARDS,HAIL,2025,12,852,0.29,1.33
EDWARDS,HAIL,2026,1,853,0.29,1.33
EDWARDS,HAIL,2026,2,854,0.29,1.33
EDWARDS,HAIL,2026,3,855,0.3,1.33
EDWARDS,HAIL,2026,4,856,0.3,1.33
EDWARDS,HAIL,2026,5,857,0.3,1.33
EDWARDS,HAIL,2026,6,858,0.3,1.33
EDWARDS,HAIL,2026,7,859,0.3,1.33
EDWARDS,HAIL,2026,8,860,0.3,1.33
EDWARDS,HAIL,2026,9,861,0.3,1.33
EDWARDS,HAIL,2026,10,862,0.3,1.33
EDWARDS,HAIL,2026,11,863,0.3,1.33
EDWARDS,HAIL,2026,12,864,0.3,1.33
EDWARDS,HAIL,2027,1,865,0.3,1.33
EDWARDS,HAIL,2027,2,866,0.3,1.33
EDWARDS,HAIL,2027,3,867,0.3,1.33
EDWARDS,HAIL,2027,4,868,0.3,1.33
EDWARDS,HAIL,2027,5,869,0.3,1.33
EDWARDS,HAIL,2027,6,870,0.3,1.33
EDWARDS,HAIL,2027,7,871,0.3,1.33
EDWARDS,HAIL,2027,8,872,0.3,1.33
EDWARDS,HAIL,2027,9,873,0.3,1.33
EDWARDS,HAIL,2027,10,874,0.3,1.33
EDWARDS,HAIL,2027,11,875,0.3,1.33
EDWARDS,HAIL,2027,12,876,0.3,1.33
EDWARDS,HAIL,2028,1,877,0.3,1.33
EDWARDS,HAIL,2028,2,878,0.3,1.33
EDWARDS,HAIL,2028,3,879,0.3,1.33
EDWARDS,HAIL,2028,4,880,0.3,1.33
EDWARDS,HAIL,2028,5,881,0.3,1.33
EDWARDS,HAIL,2028,6,882,0.31,1.33
EDWARDS,HAIL,2028,7,883,0.31,1.33
EDWARDS,HAIL,2028,8,884,0.31,1.33
EDWARDS,HAIL,2028,9,885,0.31,1.33
EDWARDS,HAIL,2028,10,886,0.31,1.33
EDWARDS,HAIL,2028,11,887,0.31,1.33
EDWARDS,HAIL,2028,12,888,0.31,1.33
EDWARDS,HAIL,2029,1,889,0.31,1.33
EDWARDS,HAIL,2029,2,890,0.31,1.33
EDWARDS,HAIL,2029,3,891,0.31,1.33
EDWARDS,HAIL,2029,4,892,0.31,1.33
EDWARDS,HAIL,2029,5,893,0.31,1.33
EDWARDS,HAIL,2029,6,894,0.31,1.33
EDWARDS,HAIL,2029,7,895,0.31,1.33
EDWARDS,HAIL,2029,8,896,0.31,1.33
EDWARDS,HAIL,2029,9,897,0.31,1.33
EDWARDS,HAIL,2029,10,898,0.31,1.33
EDWARDS,HAIL,2029,11,899,0.31,1.33
EDWARDS,HAIL,2029,12,900,0.31,1.33
EL PASO,HAIL,2025,1,841,0.46,1.14
EL PASO,HAIL,2025,2,842,0.46,1.14
EL PASO,HAIL,2025,3,843,0.46,1.14
EL PASO,HAIL,2025,4,844,0.46,1.14
EL PASO,HAIL,2025,5,845,0.46,1.14
EL PASO,HAIL,2025,6,846,0.46,1.14
EL PASO,HAIL,2025,7,847,0.46,1.14
EL PASO,HAIL,2025,8,848,0.46,1.14
EL PASO,HAIL,2025,9,849,0.46,1.14
EL PASO,HAIL,2025,10,850,0.46,1.14
EL PASO,HAIL,2025,11,851,0.46,1.14
EL PASO,HAIL,2025,12,852,0.46,1.14
EL PASO,HAIL,2026,1,853,0.46,1.14
EL PASO,HAIL,2026,2,854,0.46,1.14
EL PASO,HAIL,2026,3,855,0.47,1.14
EL PASO,HAIL,2026,4,856,0.47,1.14
EL PASO,HAIL,2026,5,857,0.47,1.14
EL PASO,HAIL,2026,6,858,0.47,1.14
EL PASO,HAIL,2026,7,859,0.47,1.14
EL PASO,HAIL,2026,8,860,0.47,1.14
EL PASO,HAIL,2026,9,861,0.47,1.14
EL PASO,HAIL,2026,10,862,0.47,1.14
EL PASO,HAIL,2026,11,863,0.47,1.14
EL PASO,HAIL,2026,12,864,0.47,1.14
EL PASO,HAIL,2027,1,865,0.47,1.14
EL PASO,HAIL,2027,2,866,0.47,1.14
EL PASO,HAIL,2027,3,867,0.47,1.14
EL PASO,HAIL,2027,4,868,0.47,1.14
EL PASO,HAIL,2027,5,869,0.47,1.14
EL PASO,HAIL,2027,6,870,0.47,1.14
EL PASO,HAIL,2027,7,871,0.48,1.14
EL PASO,HAIL,2027,8,872,0.48,1.14
EL PASO,HAIL,2027,9,873,0.48,1.14
EL PASO,HAIL,2027,10,874,0.48,1.14
EL PASO,HAIL,2027,11,875,0.48,1.14
EL PASO,HAIL,2027,12,876,0.48,1.14
EL PASO,HAIL,2028,1,877,0.48,1.14
EL PASO,HAIL,2028,2,878,0.48,1.14
EL PASO,HAIL,2028,3,879,0.48,1.14
EL PASO,HAIL,2028,4,880,0.48,1.14
EL PASO,HAIL,2028,5,881,0.48,1.14
EL PASO,HAIL,2028,6,882,0.48,1.14
EL PASO,HAIL,2028,7,883,0.48,1.14
EL PASO,HAIL,2028,8,884,0.48,1.14
EL PASO,HAIL,2028,9,885,0.48,1.14
EL PASO,HAIL,2028,10,886,0.49,1.14
EL PASO,HAIL,2028,11,887,0.49,1.14
EL PASO,HAIL,2028,12,888,0.49,1.14
EL PASO,HAIL,2029,1,889,0.49,1.14
EL PASO,HAIL,2029,2,890,0.49,1.14
EL PASO,HAIL,2029,3,891,0.49,1.14
EL PASO,HAIL,2029,4,892,0.49,1.14
EL PASO,HAIL,2029,5,893,0.49,1.14
EL PASO,HAIL,2029,6,894,0.49,1.14
EL PASO,HAIL,2029,7,895,0.49,1.14
EL PASO,HAIL,2029,8,896,0.49,1.14
EL PASO,HAIL,2029,9,897,0.49,1.14
EL PASO,HAIL,2029,10,898,0.49,1.14
EL PASO,HAIL,2029,11,899,0.49,1.14
EL PASO,HAIL,2029,12,900,0.49,1.14
ELLIS,HAIL,2025,1,841,1.17,1.18
ELLIS,HAIL,2025,2,842,1.17,1.18
ELLIS,HAIL,2025,3,843,1.17,1.18
ELLIS,HAIL,2025,4,844,1.17,1.18
ELLIS,HAIL,2025,5,845,1.17,1.18
ELLIS,HAIL,2025,6,846,1.17,1.18
ELLIS,HAIL,2025,7,847,1.18,1.18
ELLIS,HAIL,2025,8,848,1.18,1.18
ELLIS,HAIL,2025,9,849,1.18,1.18
ELLIS,HAIL,2025,10,850,1.18,1.18
ELLIS,HAIL,2025,11,851,1.18,1.18
ELLIS,HAIL,2025,12,852,1.18,1.18
ELLIS,HAIL,2026,1,853,1.18,1.18
ELLIS,HAIL,2026,2,854,1.19,1.17
ELLIS,HAIL,2026,3,855,1.19,1.17
ELLIS,HAIL,2026,4,856,1.19,1.17
ELLIS,HAIL,2026,5,857,1.19,1.17
ELLIS,HAIL,2026,6,858,1.19,1.17
ELLIS,HAIL,2026,7,859,1.19,1.17
ELLIS,HAIL,2026,8,860,1.2,1.17
ELLIS,HAIL,2026,9,861,1.2,1.17
ELLIS,HAIL,2026,10,862,1.2,1.17
ELLIS,HAIL,2026,11,863,1.2,1.17
ELLIS,HAIL,2026,12,864,1.2,1.17
ELLIS,HAIL,2027,1,865,1.2,1.17
ELLIS,HAIL,2027,2,866,1.21,1.17
ELLIS,HAIL,2027,3,867,1.21,1.17
ELLIS,HAIL,2027,4,868,1.21,1.17
ELLIS,HAIL,2027,5,869,1.21,1.17
ELLIS,HAIL,2027,6,870,1.21,1.17
ELLIS,HAIL,2027,7,871,1.21,1.17
ELLIS,HAIL,2027,8,872,1.21,1.17
ELLIS,HAIL,2027,9,873,1.22,1.17
ELLIS,HAIL,2027,10,874,1.22,1.17
ELLIS,HAIL,2027,11,875,1.22,1.17
ELLIS,HAIL,2027,12,876,1.22,1.17
ELLIS,HAIL,2028,1,877,1.22,1.17
ELLIS,HAIL,2028,2,878,1.22,1.17
ELLIS,HAIL,2028,3,879,1.23,1.17
ELLIS,HAIL,2028,4,880,1.23,1.17
ELLIS,HAIL,2028,5,881,1.23,1.17
ELLIS,HAIL,2028,6,882,1.23,1.17
ELLIS,HAIL,2028,7,883,1.23,1.17
ELLIS,HAIL,2028,8,884,1.23,1.17
ELLIS,HAIL,2028,9,885,1.24,1.17
ELLIS,HAIL,2028,10,886,1.24,1.17
ELLIS,HAIL,2028,11,887,1.24,1.17
ELLIS,HAIL,2028,12,888,1.24,1.17
ELLIS,HAIL,2029,1,889,1.24,1.17
ELLIS,HAIL,2029,2,890,1.24,1.17
ELLIS,HAIL,2029,3,891,1.24,1.17
ELLIS,HAIL,2029,4,892,1.25,1.17
ELLIS,HAIL,2029,5,893,1.25,1.17
ELLIS,HAIL,2029,6,894,1.25,1.17
ELLIS,HAIL,2029,7,895,1.25,1.17
ELLIS,HAIL,2029,8,896,1.25,1.17
ELLIS,HAIL,2029,9,897,1.25,1.17
ELLIS,HAIL,2029,10,898,1.26,1.17
ELLIS,HAIL,2029,11,899,1.26,1.17
ELLIS,HAIL,2029,12,900,1.26,1.17
ERATH,HAIL,2025,1,841,0.71,1.34
ERATH,HAIL,2025,2,842,0.71,1.34
ERATH,HAIL,2025,3,843,0.71,1.34
ERATH,HAIL,2025,4,844,0.71,1.34
ERATH,HAIL,2025,5,845,0.71,1.34
ERATH,HAIL,2025,6,846,0.71,1.34
ERATH,HAIL,2025,7,847,0.71,1.34
ERATH,HAIL,2025,8,848,0.71,1.34
ERATH,HAIL,2025,9,849,0.71,1.34
ERATH,HAIL,2025,10,850,0.71,1.34
ERATH,HAIL,2025,11,851,0.71,1.34
ERATH,HAIL,2025,12,852,0.71,1.34
ERATH,HAIL,2026,1,853,0.72,1.34
ERATH,HAIL,2026,2,854,0.72,1.34
ERATH,HAIL,2026,3,855,0.72,1.34
ERATH,HAIL,2026,4,856,0.72,1.34
ERATH,HAIL,2026,5,857,0.72,1.34
ERATH,HAIL,2026,6,858,0.72,1.34
ERATH,HAIL,2026,7,859,0.72,1.34
ERATH,HAIL,2026,8,860,0.72,1.34
ERATH,HAIL,2026,9,861,0.72,1.34
ERATH,HAIL,2026,10,862,0.72,1.34
ERATH,HAIL,2026,11,863,0.72,1.34
ERATH,HAIL,2026,12,864,0.72,1.34
ERATH,HAIL,2027,1,865,0.73,1.34
ERATH,HAIL,2027,2,866,0.73,1.34
ERATH,HAIL,2027,3,867,0.73,1.34
ERATH,HAIL,2027,4,868,0.73,1.34
ERATH,HAIL,2027,5,869,0.73,1.34
ERATH,HAIL,2027,6,870,0.73,1.34
ERATH,HAIL,2027,7,871,0.73,1.34
ERATH,HAIL,2027,8,872,0.73,1.34
ERATH,HAIL,2027,9,873,0.73,1.34
ERATH,HAIL,2027,10,874,0.73,1.34
ERATH,HAIL,2027,11,875,0.73,1.34
ERATH,HAIL,2027,12,876,0.73,1.34
ERATH,HAIL,2028,1,877,0.73,1.34
ERATH,HAIL,2028,2,878,0.74,1.34
ERATH,HAIL,2028,3,879,0.74,1.34
ERATH,HAIL,2028,4,880,0.74,1.34
ERATH,HAIL,2028,5,881,0.74,1.34
ERATH,HAIL,2028,6,882,0.74,1.34
ERATH,HAIL,2028,7,883,0.74,1.34
ERATH,HAIL,2028,8,884,0.74,1.34
ERATH,HAIL,2028,9,885,0.74,1.34
ERATH,HAIL,2028,10,886,0.74,1.34
ERATH,HAIL,2028,11,887,0.74,1.34
ERATH,HAIL,2028,12,888,0.74,1.34
ERATH,HAIL,2029,1,889,0.74,1.34
ERATH,HAIL,2029,2,890,0.75,1.34
ERATH,HAIL,2029,3,891,0.75,1.34
ERATH,HAIL,2029,4,892,0.75,1.34
ERATH,HAIL,2029,5,893,0.75,1.34
ERATH,HAIL,2029,6,894,0.75,1.34
ERATH,HAIL,2029,7,895,0.75,1.34
ERATH,HAIL,2029,8,896,0.75,1.34
ERATH,HAIL,2029,9,897,0.75,1.34
ERATH,HAIL,2029,10,898,0.75,1.34
ERATH,HAIL,2029,11,899,0.75,1.34
ERATH,HAIL,2029,12,900,0.75,1.34
FALLS,HAIL,2025,1,841,0.23,1.27
FALLS,HAIL,2025,2,842,0.23,1.27
FALLS,HAIL,2025,3,843,0.23,1.27
FALLS,HAIL,2025,4,844,0.23,1.27
FALLS,HAIL,2025,5,845,0.23,1.27
FALLS,HAIL,2025,6,846,0.23,1.27
FALLS,HAIL,2025,7,847,0.23,1.27
FALLS,HAIL,2025,8,848,0.24,1.27
FALLS,HAIL,2025,9,849,0.24,1.27
FALLS,HAIL,2025,10,850,0.24,1.27
FALLS,HAIL,2025,11,851,0.24,1.27
FALLS,HAIL,2025,12,852,0.24,1.27
FALLS,HAIL,2026,1,853,0.24,1.27
FALLS,HAIL,2026,2,854,0.24,1.27
FALLS,HAIL,2026,3,855,0.24,1.27
FALLS,HAIL,2026,4,856,0.24,1.27
FALLS,HAIL,2026,5,857,0.24,1.27
FALLS,HAIL,2026,6,858,0.24,1.27
FALLS,HAIL,2026,7,859,0.24,1.27
