County,Event_Type,Year,Month,Time_Index,Predicted_Event_Count,Predicted_Average_Magnitude
ANDERSON,THUNDERSTORM WIND,2025,1,841,0.55,39.71
ANDERSON,THUNDERSTORM WIND,2025,2,842,0.56,39.72
ANDERSON,THUNDERSTORM WIND,2025,3,843,0.56,39.73
ANDERSON,THUNDERSTORM WIND,2025,4,844,0.56,39.74
ANDERSON,THUNDERSTORM WIND,2025,5,845,0.56,39.74
ANDERSON,THUNDERSTORM WIND,2025,6,846,0.56,39.75
ANDERSON,THUNDERSTORM WIND,2025,7,847,0.56,39.76
ANDERSON,THUNDERSTORM WIND,2025,8,848,0.56,39.77
ANDERSON,THUNDERSTORM WIND,2025,9,849,0.56,39.77
ANDERSON,THUNDERSTORM WIND,2025,10,850,0.56,39.78
ANDERSON,THUNDERSTORM WIND,2025,11,851,0.56,39.79
ANDERSON,THUNDERSTORM WIND,2025,12,852,0.56,39.8
ANDERSON,THUNDERSTORM WIND,2026,1,853,0.56,39.8
ANDERSON,THUNDERSTORM WIND,2026,2,854,0.56,39.81
ANDERSON,THUNDERSTORM WIND,2026,3,855,0.56,39.82
ANDERSON,THUNDERSTORM WIND,2026,4,856,0.56,39.83
ANDERSON,THUNDERSTORM WIND,2026,5,857,0.57,39.83
ANDERSON,THUNDERSTORM WIND,2026,6,858,0.57,39.84
ANDERSON,THUNDERSTORM WIND,2026,7,859,0.57,39.85
ANDERSON,THUNDERSTORM WIND,2026,8,860,0.57,39.86
ANDERSON,THUNDERSTORM WIND,2026,9,861,0.57,39.86
ANDERSON,THUNDERSTORM WIND,2026,10,862,0.57,39.87
ANDERSON,THUNDERSTORM WIND,2026,11,863,0.57,39.88
ANDERSON,THUNDERSTORM WIND,2026,12,864,0.57,39.89
ANDERSON,THUNDERSTORM WIND,2027,1,865,0.57,39.89
ANDERSON,THUNDERSTORM WIND,2027,2,866,0.57,39.9
ANDERSON,THUNDERSTORM WIND,2027,3,867,0.57,39.91
ANDERSON,THUNDERSTORM WIND,2027,4,868,0.57,39.92
ANDERSON,THUNDERSTORM WIND,2027,5,869,0.57,39.92
ANDERSON,THUNDERSTORM WIND,2027,6,870,0.57,39.93
ANDERSON,THUNDERSTORM WIND,2027,7,871,0.57,39.94
ANDERSON,THUNDERSTORM WIND,2027,8,872,0.58,39.95
ANDERSON,THUNDERSTORM WIND,2027,9,873,0.58,39.95
ANDERSON,THUNDERSTORM WIND,2027,10,874,0.58,39.96
ANDERSON,THUNDERSTORM WIND,2027,11,875,0.58,39.97
ANDERSON,THUNDERSTORM WIND,2027,12,876,0.58,39.98
ANDERSON,THUNDERSTORM WIND,2028,1,877,0.58,39.98
ANDERSON,THUNDERSTORM WIND,2028,2,878,0.58,39.99
ANDERSON,THUNDERSTORM WIND,2028,3,879,0.58,40.0
ANDERSON,THUNDERSTORM WIND,2028,4,880,0.58,40.01
ANDERSON,THUNDERSTORM WIND,2028,5,881,0.58,40.01
ANDERSON,THUNDERSTORM WIND,2028,6,882,0.58,40.02
ANDERSON,THUNDERSTORM WIND,2028,7,883,0.58,40.03
ANDERSON,THUNDERSTORM WIND,2028,8,884,0.58,40.04
ANDERSON,THUNDERSTORM WIND,2028,9,885,0.58,40.04
ANDERSON,THUNDERSTORM WIND,2028,10,886,0.58,40.05
ANDERSON,THUNDERSTORM WIND,2028,11,887,0.59,40.06
ANDERSON,THUNDERSTORM WIND,2028,12,888,0.59,40.07
ANDERSON,THUNDERSTORM WIND,2029,1,889,0.59,40.07
ANDERSON,THUNDERSTORM WIND,2029,2,890,0.59,40.08
ANDERSON,THUNDERSTORM WIND,2029,3,891,0.59,40.09
ANDERSON,THUNDERSTORM WIND,2029,4,892,0.59,40.1
ANDERSON,THUNDERSTORM WIND,2029,5,893,0.59,40.1
ANDERSON,THUNDERSTORM WIND,2029,6,894,0.59,40.11
ANDERSON,THUNDERSTORM WIND,2029,7,895,0.59,40.12
ANDERSON,THUNDERSTORM WIND,2029,8,896,0.59,40.13
ANDERSON,THUNDERSTORM WIND,2029,9,897,0.59,40.13
ANDERSON,THUNDERSTORM WIND,2029,10,898,0.59,40.14
ANDERSON,THUNDERSTORM WIND,2029,11,899,0.59,40.15
ANDERSON,THUNDERSTORM WIND,2029,12,900,0.59,40.16
ANDREWS,THUNDERSTORM WIND,2025,1,841,0.16,47.92
ANDREWS,THUNDERSTORM WIND,2025,2,842,0.16,47.93
ANDREWS,THUNDERSTORM WIND,2025,3,843,0.16,47.93
ANDREWS,THUNDERSTORM WIND,2025,4,844,0.16,47.93
ANDREWS,THUNDERSTORM WIND,2025,5,845,0.17,47.94
ANDREWS,THUNDERSTORM WIND,2025,6,846,0.17,47.94
ANDREWS,THUNDERSTORM WIND,2025,7,847,0.17,47.94
ANDREWS,THUNDERSTORM WIND,2025,8,848,0.17,47.94
ANDREWS,THUNDERSTORM WIND,2025,9,849,0.17,47.95
ANDREWS,THUNDERSTORM WIND,2025,10,850,0.17,47.95
ANDREWS,THUNDERSTORM WIND,2025,11,851,0.17,47.95
ANDREWS,THUNDERSTORM WIND,2025,12,852,0.17,47.95
ANDREWS,THUNDERSTORM WIND,2026,1,853,0.17,47.96
ANDREWS,THUNDERSTORM WIND,2026,2,854,0.17,47.96
ANDREWS,THUNDERSTORM WIND,2026,3,855,0.17,47.96
ANDREWS,THUNDERSTORM WIND,2026,4,856,0.17,47.96
ANDREWS,THUNDERSTORM WIND,2026,5,857,0.17,47.97
ANDREWS,THUNDERSTORM WIND,2026,6,858,0.17,47.97
ANDREWS,THUNDERSTORM WIND,2026,7,859,0.17,47.97
ANDREWS,THUNDERSTORM WIND,2026,8,860,0.17,47.97
ANDREWS,THUNDERSTORM WIND,2026,9,861,0.17,47.98
ANDREWS,THUNDERSTORM WIND,2026,10,862,0.17,47.98
ANDREWS,THUNDERSTORM WIND,2026,11,863,0.17,47.98
ANDREWS,THUNDERSTORM WIND,2026,12,864,0.17,47.98
ANDREWS,THUNDERSTORM WIND,2027,1,865,0.17,47.99
ANDREWS,THUNDERSTORM WIND,2027,2,866,0.17,47.99
ANDREWS,THUNDERSTORM WIND,2027,3,867,0.17,47.99
ANDREWS,THUNDERSTORM WIND,2027,4,868,0.17,48.0
ANDREWS,THUNDERSTORM WIND,2027,5,869,0.17,48.0
ANDREWS,THUNDERSTORM WIND,2027,6,870,0.17,48.0
ANDREWS,THUNDERSTORM WIND,2027,7,871,0.17,48.0
ANDREWS,THUNDERSTORM WIND,2027,8,872,0.17,48.01
ANDREWS,THUNDERSTORM WIND,2027,9,873,0.17,48.01
ANDREWS,THUNDERSTORM WIND,2027,10,874,0.17,48.01
ANDREWS,THUNDERSTORM WIND,2027,11,875,0.17,48.01
ANDREWS,THUNDERSTORM WIND,2027,12,876,0.17,48.02
ANDREWS,THUNDERSTORM WIND,2028,1,877,0.17,48.02
ANDREWS,THUNDERSTORM WIND,2028,2,878,0.17,48.02
ANDREWS,THUNDERSTORM WIND,2028,3,879,0.17,48.02
ANDREWS,THUNDERSTORM WIND,2028,4,880,0.17,48.03
ANDREWS,THUNDERSTORM WIND,2028,5,881,0.17,48.03
ANDREWS,THUNDERSTORM WIND,2028,6,882,0.17,48.03
ANDREWS,THUNDERSTORM WIND,2028,7,883,0.17,48.03
ANDREWS,THUNDERSTORM WIND,2028,8,884,0.17,48.04
ANDREWS,THUNDERSTORM WIND,2028,9,885,0.17,48.04
ANDREWS,THUNDERSTORM WIND,2028,10,886,0.17,48.04
ANDREWS,THUNDERSTORM WIND,2028,11,887,0.17,48.04
ANDREWS,THUNDERSTORM WIND,2028,12,888,0.17,48.05
ANDREWS,THUNDERSTORM WIND,2029,1,889,0.17,48.05
ANDREWS,THUNDERSTORM WIND,2029,2,890,0.17,48.05
ANDREWS,THUNDERSTORM WIND,2029,3,891,0.17,48.06
ANDREWS,THUNDERSTORM WIND,2029,4,892,0.17,48.06
ANDREWS,THUNDERSTORM WIND,2029,5,893,0.17,48.06
ANDREWS,THUNDERSTORM WIND,2029,6,894,0.17,48.06
ANDREWS,THUNDERSTORM WIND,2029,7,895,0.17,48.07
ANDREWS,THUNDERSTORM WIND,2029,8,896,0.17,48.07
ANDREWS,THUNDERSTORM WIND,2029,9,897,0.17,48.07
ANDREWS,THUNDERSTORM WIND,2029,10,898,0.17,48.07
ANDREWS,THUNDERSTORM WIND,2029,11,899,0.18,48.08
ANDREWS,THUNDERSTORM WIND,2029,12,900,0.18,48.08
ANGELINA,THUNDERSTORM WIND,2025,1,841,0.57,46.43
ANGELINA,THUNDERSTORM WIND,2025,2,842,0.57,46.44
ANGELINA,THUNDERSTORM WIND,2025,3,843,0.57,46.44
ANGELINA,THUNDERSTORM WIND,2025,4,844,0.57,46.45
ANGELINA,THUNDERSTORM WIND,2025,5,845,0.57,46.45
ANGELINA,THUNDERSTORM WIND,2025,6,846,0.57,46.46
ANGELINA,THUNDERSTORM WIND,2025,7,847,0.57,46.47
ANGELINA,THUNDERSTORM WIND,2025,8,848,0.57,46.47
ANGELINA,THUNDERSTORM WIND,2025,9,849,0.57,46.48
ANGELINA,THUNDERSTORM WIND,2025,10,850,0.57,46.48
ANGELINA,THUNDERSTORM WIND,2025,11,851,0.57,46.49
ANGELINA,THUNDERSTORM WIND,2025,12,852,0.57,46.49
ANGELINA,THUNDERSTORM WIND,2026,1,853,0.57,46.5
ANGELINA,THUNDERSTORM WIND,2026,2,854,0.58,46.5
ANGELINA,THUNDERSTORM WIND,2026,3,855,0.58,46.51
ANGELINA,THUNDERSTORM WIND,2026,4,856,0.58,46.52
ANGELINA,THUNDERSTORM WIND,2026,5,857,0.58,46.52
ANGELINA,THUNDERSTORM WIND,2026,6,858,0.58,46.53
ANGELINA,THUNDERSTORM WIND,2026,7,859,0.58,46.53
ANGELINA,THUNDERSTORM WIND,2026,8,860,0.58,46.54
ANGELINA,THUNDERSTORM WIND,2026,9,861,0.58,46.54
ANGELINA,THUNDERSTORM WIND,2026,10,862,0.58,46.55
ANGELINA,THUNDERSTORM WIND,2026,11,863,0.58,46.56
ANGELINA,THUNDERSTORM WIND,2026,12,864,0.58,46.56
ANGELINA,THUNDERSTORM WIND,2027,1,865,0.58,46.57
ANGELINA,THUNDERSTORM WIND,2027,2,866,0.58,46.57
ANGELINA,THUNDERSTORM WIND,2027,3,867,0.58,46.58
ANGELINA,THUNDERSTORM WIND,2027,4,868,0.59,46.58
ANGELINA,THUNDERSTORM WIND,2027,5,869,0.59,46.59
ANGELINA,THUNDERSTORM WIND,2027,6,870,0.59,46.6
ANGELINA,THUNDERSTORM WIND,2027,7,871,0.59,46.6
ANGELINA,THUNDERSTORM WIND,2027,8,872,0.59,46.61
ANGELINA,THUNDERSTORM WIND,2027,9,873,0.59,46.61
ANGELINA,THUNDERSTORM WIND,2027,10,874,0.59,46.62
ANGELINA,THUNDERSTORM WIND,2027,11,875,0.59,46.62
ANGELINA,THUNDERSTORM WIND,2027,12,876,0.59,46.63
ANGELINA,THUNDERSTORM WIND,2028,1,877,0.59,46.64
ANGELINA,THUNDERSTORM WIND,2028,2,878,0.59,46.64
ANGELINA,THUNDERSTORM WIND,2028,3,879,0.59,46.65
ANGELINA,THUNDERSTORM WIND,2028,4,880,0.59,46.65
ANGELINA,THUNDERSTORM WIND,2028,5,881,0.59,46.66
ANGELINA,THUNDERSTORM WIND,2028,6,882,0.6,46.66
ANGELINA,THUNDERSTORM WIND,2028,7,883,0.6,46.67
ANGELINA,THUNDERSTORM WIND,2028,8,884,0.6,46.67
ANGELINA,THUNDERSTORM WIND,2028,9,885,0.6,46.68
ANGELINA,THUNDERSTORM WIND,2028,10,886,0.6,46.69
ANGELINA,THUNDERSTORM WIND,2028,11,887,0.6,46.69
ANGELINA,THUNDERSTORM WIND,2028,12,888,0.6,46.7
ANGELINA,THUNDERSTORM WIND,2029,1,889,0.6,46.7
ANGELINA,THUNDERSTORM WIND,2029,2,890,0.6,46.71
ANGELINA,THUNDERSTORM WIND,2029,3,891,0.6,46.71
ANGELINA,THUNDERSTORM WIND,2029,4,892,0.6,46.72
ANGELINA,THUNDERSTORM WIND,2029,5,893,0.6,46.73
ANGELINA,THUNDERSTORM WIND,2029,6,894,0.6,46.73
ANGELINA,THUNDERSTORM WIND,2029,7,895,0.61,46.74
ANGELINA,THUNDERSTORM WIND,2029,8,896,0.61,46.74
ANGELINA,THUNDERSTORM WIND,2029,9,897,0.61,46.75
ANGELINA,THUNDERSTORM WIND,2029,10,898,0.61,46.75
ANGELINA,THUNDERSTORM WIND,2029,11,899,0.61,46.76
ANGELINA,THUNDERSTORM WIND,2029,12,900,0.61,46.77
ARANSAS,THUNDERSTORM WIND,2025,1,841,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,2,842,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,3,843,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,4,844,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,5,845,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,6,846,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,7,847,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,8,848,0.09,53.09
ARANSAS,THUNDERSTORM WIND,2025,9,849,0.09,53.1
ARANSAS,THUNDERSTORM WIND,2025,10,850,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2025,11,851,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2025,12,852,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,1,853,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,2,854,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,3,855,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,4,856,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,5,857,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,6,858,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,7,859,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,8,860,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,9,861,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,10,862,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,11,863,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2026,12,864,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,1,865,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,2,866,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,3,867,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,4,868,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,5,869,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,6,870,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,7,871,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,8,872,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,9,873,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,10,874,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,11,875,0.1,53.1
ARANSAS,THUNDERSTORM WIND,2027,12,876,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,1,877,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,2,878,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,3,879,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,4,880,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,5,881,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,6,882,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,7,883,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,8,884,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,9,885,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,10,886,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,11,887,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2028,12,888,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,1,889,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,2,890,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,3,891,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,4,892,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,5,893,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,6,894,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,7,895,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,8,896,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,9,897,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,10,898,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,11,899,0.1,53.11
ARANSAS,THUNDERSTORM WIND,2029,12,900,0.1,53.11
ARCHER,THUNDERSTORM WIND,2025,1,841,0.25,46.76
ARCHER,THUNDERSTORM WIND,2025,2,842,0.25,46.77
ARCHER,THUNDERSTORM WIND,2025,3,843,0.25,46.77
ARCHER,THUNDERSTORM WIND,2025,4,844,0.25,46.77
ARCHER,THUNDERSTORM WIND,2025,5,845,0.25,46.77
ARCHER,THUNDERSTORM WIND,2025,6,846,0.25,46.78
ARCHER,THUNDERSTORM WIND,2025,7,847,0.25,46.78
ARCHER,THUNDERSTORM WIND,2025,8,848,0.25,46.78
ARCHER,THUNDERSTORM WIND,2025,9,849,0.25,46.79
ARCHER,THUNDERSTORM WIND,2025,10,850,0.25,46.79
ARCHER,THUNDERSTORM WIND,2025,11,851,0.25,46.79
ARCHER,THUNDERSTORM WIND,2025,12,852,0.25,46.79
ARCHER,THUNDERSTORM WIND,2026,1,853,0.25,46.8
ARCHER,THUNDERSTORM WIND,2026,2,854,0.25,46.8
ARCHER,THUNDERSTORM WIND,2026,3,855,0.26,46.8
ARCHER,THUNDERSTORM WIND,2026,4,856,0.26,46.8
ARCHER,THUNDERSTORM WIND,2026,5,857,0.26,46.81
ARCHER,THUNDERSTORM WIND,2026,6,858,0.26,46.81
ARCHER,THUNDERSTORM WIND,2026,7,859,0.26,46.81
ARCHER,THUNDERSTORM WIND,2026,8,860,0.26,46.82
ARCHER,THUNDERSTORM WIND,2026,9,861,0.26,46.82
ARCHER,THUNDERSTORM WIND,2026,10,862,0.26,46.82
ARCHER,THUNDERSTORM WIND,2026,11,863,0.26,46.82
ARCHER,THUNDERSTORM WIND,2026,12,864,0.26,46.83
ARCHER,THUNDERSTORM WIND,2027,1,865,0.26,46.83
ARCHER,THUNDERSTORM WIND,2027,2,866,0.26,46.83
ARCHER,THUNDERSTORM WIND,2027,3,867,0.26,46.83
ARCHER,THUNDERSTORM WIND,2027,4,868,0.26,46.84
ARCHER,THUNDERSTORM WIND,2027,5,869,0.26,46.84
ARCHER,THUNDERSTORM WIND,2027,6,870,0.26,46.84
ARCHER,THUNDERSTORM WIND,2027,7,871,0.26,46.85
ARCHER,THUNDERSTORM WIND,2027,8,872,0.26,46.85
ARCHER,THUNDERSTORM WIND,2027,9,873,0.26,46.85
ARCHER,THUNDERSTORM WIND,2027,10,874,0.26,46.85
ARCHER,THUNDERSTORM WIND,2027,11,875,0.26,46.86
ARCHER,THUNDERSTORM WIND,2027,12,876,0.26,46.86
ARCHER,THUNDERSTORM WIND,2028,1,877,0.26,46.86
ARCHER,THUNDERSTORM WIND,2028,2,878,0.26,46.86
ARCHER,THUNDERSTORM WIND,2028,3,879,0.26,46.87
ARCHER,THUNDERSTORM WIND,2028,4,880,0.26,46.87
ARCHER,THUNDERSTORM WIND,2028,5,881,0.26,46.87
ARCHER,THUNDERSTORM WIND,2028,6,882,0.26,46.88
ARCHER,THUNDERSTORM WIND,2028,7,883,0.26,46.88
ARCHER,THUNDERSTORM WIND,2028,8,884,0.26,46.88
ARCHER,THUNDERSTORM WIND,2028,9,885,0.26,46.88
ARCHER,THUNDERSTORM WIND,2028,10,886,0.26,46.89
ARCHER,THUNDERSTORM WIND,2028,11,887,0.26,46.89
ARCHER,THUNDERSTORM WIND,2028,12,888,0.26,46.89
ARCHER,THUNDERSTORM WIND,2029,1,889,0.26,46.89
ARCHER,THUNDERSTORM WIND,2029,2,890,0.27,46.9
ARCHER,THUNDERSTORM WIND,2029,3,891,0.27,46.9
ARCHER,THUNDERSTORM WIND,2029,4,892,0.27,46.9
ARCHER,THUNDERSTORM WIND,2029,5,893,0.27,46.9
ARCHER,THUNDERSTORM WIND,2029,6,894,0.27,46.91
ARCHER,THUNDERSTORM WIND,2029,7,895,0.27,46.91
ARCHER,THUNDERSTORM WIND,2029,8,896,0.27,46.91
ARCHER,THUNDERSTORM WIND,2029,9,897,0.27,46.92
ARCHER,THUNDERSTORM WIND,2029,10,898,0.27,46.92
ARCHER,THUNDERSTORM WIND,2029,11,899,0.27,46.92
ARCHER,THUNDERSTORM WIND,2029,12,900,0.27,46.92
ARMSTRONG,THUNDERSTORM WIND,2025,1,841,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,2,842,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,3,843,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,4,844,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,5,845,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,6,846,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,7,847,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,8,848,0.34,53.93
ARMSTRONG,THUNDERSTORM WIND,2025,9,849,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2025,10,850,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2025,11,851,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2025,12,852,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,1,853,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,2,854,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,3,855,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,4,856,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,5,857,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,6,858,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,7,859,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,8,860,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,9,861,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,10,862,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,11,863,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2026,12,864,0.35,53.94
ARMSTRONG,THUNDERSTORM WIND,2027,1,865,0.35,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,2,866,0.35,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,3,867,0.35,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,4,868,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,5,869,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,6,870,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,7,871,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,8,872,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,9,873,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,10,874,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,11,875,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2027,12,876,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2028,1,877,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2028,2,878,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2028,3,879,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2028,4,880,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2028,5,881,0.36,53.95
ARMSTRONG,THUNDERSTORM WIND,2028,6,882,0.36,53.96
ARMSTRONG,THUNDERSTORM WIND,2028,7,883,0.36,53.96
ARMSTRONG,THUNDERSTORM WIND,2028,8,884,0.36,53.96
ARMSTRONG,THUNDERSTORM WIND,2028,9,885,0.36,53.96
ARMSTRONG,THUNDERSTORM WIND,2028,10,886,0.36,53.96
ARMSTRONG,THUNDERSTORM WIND,2028,11,887,0.36,53.96
ARMSTRONG,THUNDERSTORM WIND,2028,12,888,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,1,889,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,2,890,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,3,891,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,4,892,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,5,893,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,6,894,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,7,895,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,8,896,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,9,897,0.37,53.96
ARMSTRONG,THUNDERSTORM WIND,2029,10,898,0.37,53.97
ARMSTRONG,THUNDERSTORM WIND,2029,11,899,0.37,53.97
ARMSTRONG,THUNDERSTORM WIND,2029,12,900,0.37,53.97
ATASCOSA,THUNDERSTORM WIND,2025,1,841,0.15,31.29
ATASCOSA,THUNDERSTORM WIND,2025,2,842,0.15,31.29
ATASCOSA,THUNDERSTORM WIND,2025,3,843,0.15,31.3
ATASCOSA,THUNDERSTORM WIND,2025,4,844,0.15,31.3
ATASCOSA,THUNDERSTORM WIND,2025,5,845,0.16,31.3
ATASCOSA,THUNDERSTORM WIND,2025,6,846,0.16,31.31
ATASCOSA,THUNDERSTORM WIND,2025,7,847,0.16,31.31
ATASCOSA,THUNDERSTORM WIND,2025,8,848,0.16,31.31
ATASCOSA,THUNDERSTORM WIND,2025,9,849,0.16,31.32
ATASCOSA,THUNDERSTORM WIND,2025,10,850,0.16,31.32
ATASCOSA,THUNDERSTORM WIND,2025,11,851,0.16,31.33
ATASCOSA,THUNDERSTORM WIND,2025,12,852,0.16,31.33
ATASCOSA,THUNDERSTORM WIND,2026,1,853,0.16,31.33
ATASCOSA,THUNDERSTORM WIND,2026,2,854,0.16,31.34
ATASCOSA,THUNDERSTORM WIND,2026,3,855,0.16,31.34
ATASCOSA,THUNDERSTORM WIND,2026,4,856,0.16,31.34
ATASCOSA,THUNDERSTORM WIND,2026,5,857,0.16,31.35
ATASCOSA,THUNDERSTORM WIND,2026,6,858,0.16,31.35
ATASCOSA,THUNDERSTORM WIND,2026,7,859,0.16,31.36
ATASCOSA,THUNDERSTORM WIND,2026,8,860,0.16,31.36
ATASCOSA,THUNDERSTORM WIND,2026,9,861,0.16,31.36
ATASCOSA,THUNDERSTORM WIND,2026,10,862,0.16,31.37
ATASCOSA,THUNDERSTORM WIND,2026,11,863,0.16,31.37
ATASCOSA,THUNDERSTORM WIND,2026,12,864,0.16,31.37
ATASCOSA,THUNDERSTORM WIND,2027,1,865,0.16,31.38
ATASCOSA,THUNDERSTORM WIND,2027,2,866,0.16,31.38
ATASCOSA,THUNDERSTORM WIND,2027,3,867,0.16,31.39
ATASCOSA,THUNDERSTORM WIND,2027,4,868,0.16,31.39
ATASCOSA,THUNDERSTORM WIND,2027,5,869,0.16,31.39
ATASCOSA,THUNDERSTORM WIND,2027,6,870,0.16,31.4
ATASCOSA,THUNDERSTORM WIND,2027,7,871,0.16,31.4
ATASCOSA,THUNDERSTORM WIND,2027,8,872,0.16,31.4
ATASCOSA,THUNDERSTORM WIND,2027,9,873,0.16,31.41
ATASCOSA,THUNDERSTORM WIND,2027,10,874,0.16,31.41
ATASCOSA,THUNDERSTORM WIND,2027,11,875,0.16,31.42
